SAPNo;Cena w TD;Waluta
4675636;43,28;PLN
4675637;157,01;PLN
4675638;231,80;PLN
4675639;1568,23;PLN
4675640;1570,42;PLN
4675642;1570,42;PLN
4675643;102,30;PLN
4675644;120,31;PLN
4675645;50,64;PLN
4675647;150,98;PLN
4675648;225,65;PLN
4675649;258,17;PLN
4675650;347,69;PLN
4675651;99,07;PLN
4675652;345,32;PLN
4675653;263,40;PLN
4675654;230,22;PLN
4675672;666,82;PLN
4675673;706,75;PLN
4675674;11795,02;PLN
4675675;702,22;PLN
4675676;1230,77;PLN
4675677;766,87;PLN
4675678;86,49;PLN
4675679;230,22;PLN
4675680;282,34;PLN
4675681;461,66;PLN
4675692;65,44;PLN
4675787;11,52;PLN
4675789;285,00;PLN
4675804;861,32;PLN
4675805;831,60;PLN
4675928;4607,17;PLN
4675952;142,10;PLN
4675954;199,46;PLN
4675956;386,79;PLN
4675957;24,73;PLN
4675958;12,34;PLN
4675959;24,73;PLN
4675960;24,73;PLN
4675961;8,21;PLN
4675962;78,38;PLN
4675963;108,97;PLN
4675964;379,67;PLN
4675965;228,00;PLN
4675966;302,92;PLN
4675967;325,72;PLN
4675968;504,87;PLN
4675969;70,17;PLN
4675970;2030,59;PLN
4675971;1624,46;PLN
4675972;20,64;PLN
4675973;20,60;PLN
4675974;16,47;PLN
4675975;54,48;PLN
4675976;99,02;PLN
4675977;1433,12;PLN
4675978;1640,09;PLN
4675979;1116,82;PLN
4675980;1116,82;PLN
4675981;1581,52;PLN
4675982;1581,52;PLN
4675983;1585,41;PLN
4675984;1585,41;PLN
4675985;1784,58;PLN
4675986;2272,70;PLN
4675987;2272,70;PLN
4675988;2479,66;PLN
4675989;1444,84;PLN
4675990;4404,81;PLN
4675991;1640,09;PLN
4676593;2443,80;PLN
4676594;2427,15;PLN
4676595;2922,15;PLN
4676954;2286,08;PLN
4677205;2926,28;PLN
4677272;318,05;PLN
4677273;171,68;PLN
4677274;373,94;PLN
4677275;76,43;PLN
4677276;38,49;PLN
4677277;35,96;PLN
4677278;74,17;PLN
4677279;29,44;PLN
4677280;710,50;PLN
4677321;28,95;PLN
4680002;605,36;PLN
4680018;12382,59;PLN
4680231;5504,76;PLN
4680234;5510,31;PLN
4680235;4653,56;PLN
4680409;74,99;PLN
4680410;35,06;PLN
4680785;162,81;PLN
4680817;36031,21;PLN
4680819;175434,42;PLN
4680959;165,37;PLN
4681021;26,76;PLN
4681211;45497,36;PLN
4681215;457,74;PLN
4681260;1274,31;PLN
4681266;632,69;PLN
4681311;1172,91;PLN
4681312;1096,11;PLN
4681313;792,14;PLN
4681314;701,18;PLN
4681563;39899,89;PLN
4681564;4357,95;PLN
4681661;913,84;PLN
4681662;81608,52;PLN
4682130;17533,60;PLN
4682159;23,09;PLN
4682172;1169,27;PLN
4682401;23,09;PLN
4682403;23,09;PLN
4682407;95,43;PLN
4682409;49,10;PLN
4682411;49,10;PLN
4682413;49,10;PLN
4682417;57,81;PLN
4683063;17658,33;PLN
4683064;28539,57;PLN
4683065;35175,29;PLN
4683066;24895,73;PLN
4683231;390,22;PLN
4683232;1085,60;PLN
4683233;472,36;PLN
4683327;1562,24;PLN
4683328;3303,19;PLN
4683858;810,24;PLN
4683859;367,37;PLN
4683972;527,25;PLN
4683981;206,39;PLN
4684298;6795,37;PLN
4684299;8365,10;PLN
4684305;275,82;PLN
4684309;2627,07;PLN
4684620;259,87;PLN
4684771;8589,31;PLN
4684772;10344,33;PLN
4684773;61,40;PLN
4684961;453,17;PLN
4684962;99,42;PLN
4684963;1039,58;PLN
4685516;14,92;PLN
4685517;11,35;PLN
4685518;8,72;PLN
4685519;7,55;PLN
4685520;6,78;PLN
4685521;21,74;PLN
4685522;23,85;PLN
4685523;23,53;PLN
4685524;2,98;PLN
4685525;2,34;PLN
4685526;27,16;PLN
4685648;3959,82;PLN
4686011;1766,15;PLN
4686138;33,64;PLN
4686139;92,95;PLN
4686140;22,87;PLN
4686161;22,87;PLN
4686162;12,57;PLN
4686163;45,74;PLN
4686165;55,80;PLN
4686166;29,66;PLN
4686167;20,53;PLN
4686168;14,16;PLN
4686170;10,53;PLN
4686506;196,22;PLN
4686507;194,89;PLN
4686511;903,65;PLN
4686851;2519,40;PLN
4686863;150,18;PLN
4686865;262,19;PLN
4686866;167,64;PLN
4686872;304,33;PLN
4686956;141,59;PLN
4693024;80,94;PLN
4693025;80,48;PLN
4693026;31,75;PLN
4693027;44,38;PLN
4693028;50,57;PLN
4693029;44,49;PLN
4693030;81,37;PLN
4693031;161,71;PLN
4693032;37,08;PLN
4693033;31,29;PLN
4693034;15384,15;PLN
4693084;337,16;PLN
4693270;2499,86;PLN
4693335;218,38;PLN
4693349;842,49;PLN
4693350;7587,94;PLN
4693455;1613,72;PLN
4693461;8831,43;PLN
4693462;7884,65;PLN
4693464;5281,00;PLN
4693465;6069,00;PLN
4693467;7366,00;PLN
4693468;6961,62;PLN
4693469;11276,70;PLN
4693470;1605,00;PLN
4693471;2495,00;PLN
4693472;3087,00;PLN
4693473;5160,37;PLN
4693474;6863,64;PLN
4693475;2653,09;PLN
4693476;4175,00;PLN
4693477;4154,00;PLN
4693478;5454,00;PLN
4693479;4608,08;PLN
4693480;2734,00;PLN
4693481;3529,29;PLN
4693482;4608,08;PLN
4693483;5406,45;PLN
4693484;5592,80;PLN
4693485;5989,79;PLN
4693486;6961,62;PLN
4693487;7561,85;PLN
4693489;8825,25;PLN
4693521;1623,81;PLN
4693537;16826,53;PLN
4693538;15836,73;PLN
4693539;3470,91;PLN
4693540;3367,66;PLN
4693871;57859,60;PLN
4693872;1701,79;PLN
4693873;88260,61;PLN
4693901;4262,89;PLN
4693941;3985,77;PLN
4693942;3300,14;PLN
4693943;2782,79;PLN
4693944;33,00;PLN
4693945;1194,71;PLN
4693946;1294,35;PLN
4693947;1595,20;PLN
4693948;1799,61;PLN
4693949;2088,58;PLN
4693950;2199,75;PLN
4693951;2290,80;PLN
4693952;3300,14;PLN
4693953;1894,50;PLN
4693954;2100,74;PLN
4693955;2290,80;PLN
4693956;2399,82;PLN
4693957;2991,90;PLN
4693958;40,22;PLN
4693959;54,66;PLN
4693961;1194,71;PLN
4693962;1292,53;PLN
4693963;1979,84;PLN
4693964;2490,08;PLN
4693965;3222,79;PLN
4693966;2599,89;PLN
4693967;3083,62;PLN
4693968;3581,14;PLN
4693969;2951,57;PLN
4693970;3282,63;PLN
4693971;3434,13;PLN
4693972;3050,57;PLN
4693973;2781,76;PLN
4693994;1494,75;PLN
4693995;2506,25;PLN
4693997;3007,70;PLN
4693999;99,28;PLN
4694000;2687,89;PLN
4694002;3584,19;PLN
4694004;3844,83;PLN
4694006;3136,55;PLN
4694041;3482,07;PLN
4694042;3970,87;PLN
4694043;3958,16;PLN
4694044;4354,08;PLN
4694045;4363,68;PLN
4694046;177,74;PLN
4694047;3470,91;PLN
4694048;4160,28;PLN
4694049;4259,36;PLN
4694050;4462,88;PLN
4694052;7429,88;PLN
4694053;8420,66;PLN
4694056;11876,53;PLN
4694057;34641,84;PLN
4694058;9896,94;PLN
4694059;12867,35;PLN
4694060;13857,14;PLN
4694061;2977,90;PLN
4694182;1983,51;PLN
4694183;2852,74;PLN
4694184;4259,92;PLN
4694185;1632,99;PLN
4694186;2408,25;PLN
4694187;22021,67;PLN
4694189;22021,67;PLN
4694190;20019,61;PLN
4694191;20019,61;PLN
4694192;12011,35;PLN
4694193;13012,38;PLN
4694194;15014,45;PLN
4694195;17016,51;PLN
4694196;7706,91;PLN
4694197;5192,86;PLN
4694220;2890,30;PLN
4694272;4702,57;PLN
4694273;7106,20;PLN
4694274;6831,09;PLN
4694275;6164,42;PLN
4694392;5248,57;PLN
4694488;2811,93;PLN
4694489;2249,61;PLN
4694490;3189,48;PLN
4694531;3189,48;PLN
4694532;3980,23;PLN
4694533;2811,66;PLN
4694534;2811,57;PLN
4694535;1467,30;PLN
4694536;1467,30;PLN
4694537;1819,09;PLN
4694538;1819,09;PLN
4694539;1757,59;PLN
4694540;3189,73;PLN
4694541;3514,82;PLN
4694542;8083,39;PLN
4694543;8083,39;PLN
4694544;1124,98;PLN
4694545;1124,98;PLN
4694546;1124,98;PLN
4694547;1406,14;PLN
4694548;1406,14;PLN
4694549;1406,14;PLN
4695419;1452,05;PLN
4695518;208,61;PLN
4695519;36,98;PLN
4695628;45,04;PLN
4696845;19,52;PLN
4696870;3027,94;PLN
4696925;412,10;PLN
4697154;2431,68;PLN
4697473;3187,98;PLN
4697668;281,17;PLN
4697782;463,67;PLN
4698462;769,20;PLN
4698463;378,58;PLN
4698464;200,88;PLN
4698465;398,57;PLN
4698466;769,20;PLN
4698467;343,28;PLN
4698468;141,56;PLN
4698469;360,72;PLN
4698470;721,40;PLN
4698471;697,48;PLN
4698472;1394,90;PLN
4698473;351,51;PLN
4698474;181,77;PLN
4698475;360,72;PLN
4698476;721,40;PLN
4698477;697,48;PLN
4698478;1394,90;PLN
4698479;351,51;PLN
4698480;181,77;PLN
4698481;360,72;PLN
4698482;721,40;PLN
4698483;697,48;PLN
4698484;1394,90;PLN
4698485;344,46;PLN
4698486;368,68;PLN
4698487;175,56;PLN
4698488;356,70;PLN
4698489;683,50;PLN
4698490;268,45;PLN
4698491;141,36;PLN
4698492;281,59;PLN
4698493;719,01;PLN
4698494;357,88;PLN
4698495;185,79;PLN
4698496;719,01;PLN
4698497;358,35;PLN
4698498;185,83;PLN
4698499;371,58;PLN
4698500;700,33;PLN
4698501;379,55;PLN
4698502;196,17;PLN
4698503;392,26;PLN
4698504;761,01;PLN
4698505;377,22;PLN
4698506;196,17;PLN
4698507;392,29;PLN
4698508;757,09;PLN
4698509;378,55;PLN
4698510;200,88;PLN
4698511;398,57;PLN
4698521;1943,80;PLN
4698522;1943,80;PLN
4701459;155,03;PLN
4701460;202,16;PLN
4701671;314,46;PLN
4701951;9899,36;PLN
4702666;563,34;PLN
4702667;278,89;PLN
4702668;512,27;PLN
4702669;477,02;PLN
4702670;410,25;PLN
4702741;398,46;PLN
4702742;390,57;PLN
4702743;247,34;PLN
4702744;237,52;PLN
4702745;225,73;PLN
4702746;486,84;PLN
4702747;443,69;PLN
4702748;388,76;PLN
4702749;443,65;PLN
4702750;400,43;PLN
4702751;361,19;PLN
4702752;367,07;PLN
4702753;327,83;PLN
4702754;333,78;PLN
4702755;298,33;PLN
4702756;263,04;PLN
4702757;331,77;PLN
4702758;294,51;PLN
4702759;516,18;PLN
4703776;126,92;PLN
4704488;244,07;PLN
4704592;175,96;PLN
4704923;1632,78;PLN
4704924;1890,51;PLN
4704928;2222,89;PLN
4704930;2869,46;PLN
4704947;1925,63;PLN
4704948;1404,03;PLN
4704949;2439,80;PLN
4704950;2287,76;PLN
4705065;1027,70;PLN
4705352;555,14;PLN
4705353;1144,25;PLN
4705610;531,11;PLN
4705625;1178,77;PLN
4705772;855,41;PLN
4705773;702,10;PLN
4706852;781,51;PLN
4706853;396,47;PLN
4706854;236,78;PLN
4707383;1030,54;PLN
4707388;610,43;PLN
4707390;997,14;PLN
4707392;759,54;PLN
4707458;619,78;PLN
4707459;1858,51;PLN
4707460;925,33;PLN
4707511;1527,20;PLN
4707512;1967,97;PLN
4707513;2548,19;PLN
4707514;1182,68;PLN
4707515;1182,77;PLN
4707516;1785,32;PLN
4707517;2368,32;PLN
4707518;2683,66;PLN
4707519;3604,61;PLN
4707520;4206,71;PLN
4707521;5093,51;PLN
4707522;441,89;PLN
4707523;576,45;PLN
4707526;925,45;PLN
4709049;42,76;PLN
4709050;148,06;PLN
4709221;75,68;PLN
4709303;596,80;PLN
4709304;1195,09;PLN
4709305;360,87;PLN
4709326;559,46;PLN
4709327;1044,39;PLN
4709328;2200,64;PLN
4709496;3690,20;PLN
4709514;282,64;PLN
4709515;318,01;PLN
4709516;504,43;PLN
4709517;251,25;PLN
4709518;233,58;PLN
4709574;259,36;PLN
4709576;407,82;PLN
4709664;17716,02;PLN
4709665;1651,80;PLN
4709769;37,49;PLN
4709770;53,57;PLN
4709790;148,06;PLN
4709831;89,31;PLN
4709832;178,23;PLN
4709833;37,49;PLN
4709834;178,09;PLN
4709835;89,31;PLN
4709836;178,23;PLN
4709837;37,49;PLN
4709838;53,57;PLN
4709839;89,31;PLN
4709840;53,57;PLN
4709851;148,05;PLN
4709852;563,47;PLN
4709856;1154,48;PLN
4709857;149,94;PLN
4709858;1299,46;PLN
4709860;1526,87;PLN
4709862;1310,09;PLN
4709926;140,72;PLN
4709928;234,27;PLN
4709929;489,30;PLN
4710533;2069,34;PLN
4710768;639,39;PLN
4710804;327,27;PLN
4710805;432,16;PLN
4710807;487,56;PLN
4710808;620,74;PLN
4710809;275,01;PLN
4710811;117,87;PLN
4710988;2190,99;PLN
4711091;1093,67;PLN
4711479;587,84;PLN
4711480;229,49;PLN
4711558;8236,32;PLN
4711711;1306,61;PLN
4711712;698,73;PLN
4711713;698,73;PLN
4711714;220,13;PLN
4711716;642,17;PLN
4711717;702,71;PLN
4711719;702,71;PLN
4711720;614,86;PLN
4711721;363,34;PLN
4711722;603,92;PLN
4711723;344,36;PLN
4711724;344,36;PLN
4711726;323,16;PLN
4711727;1374,49;PLN
4711814;115,60;PLN
4711820;1341,43;PLN
4712292;1334,04;PLN
4712294;10599,40;PLN
4712295;4899,49;PLN
4712310;435,79;PLN
4712651;925,43;PLN
4713269;2033,15;PLN
4713271;112,79;PLN
4713633;27,67;PLN
4713635;47,42;PLN
4714997;2206,11;PLN
4714998;1101,21;PLN
4714999;368,26;PLN
4715000;308,45;PLN
4715111;215,91;PLN
4715119;1325,87;PLN
4715630;192,17;PLN
4715695;1981,83;PLN
4715890;6177,78;PLN
4716122;1981,64;PLN
4716123;1826,22;PLN
4716124;2258,30;PLN
4716125;2692,18;PLN
4716128;2424,88;PLN
4716129;3017,43;PLN
4716130;4133,30;PLN
4716131;8842,00;PLN
4716132;5882,83;PLN
4716133;10198,99;PLN
4716351;2273,98;PLN
4720180;877,21;PLN
4720481;600,00;PLN
4720483;3902,11;PLN
4720538;3851,47;PLN
4720660;1127,91;PLN
4721855;5472,99;PLN
4722267;91,41;PLN
4722268;224,32;PLN
4722269;91,45;PLN
4722270;132,26;PLN
4722381;219,25;PLN
4722382;132,95;PLN
4722761;509,92;PLN
4723031;708,51;PLN
4723035;551,51;PLN
4723082;842,40;PLN
4723083;489,38;PLN
4723210;2343,99;PLN
4723212;1877,07;PLN
4723215;1124,97;PLN
4723290;21680,31;PLN
4723369;439,02;PLN
4723636;5271,80;PLN
4723748;71464,43;PLN
4723749;4806,30;PLN
4724108;335,81;PLN
4724109;118,09;PLN
4724129;313,42;PLN
4724131;241,46;PLN
4724139;1047,31;PLN
4724145;1256,42;PLN
4724147;998,29;PLN
4724349;24,66;PLN
4724350;45,96;PLN
4724367;313,65;PLN
4724368;205,72;PLN
4724369;371,17;PLN
4724370;415,92;PLN
4724441;501,81;PLN
4724442;615,99;PLN
4724443;138,82;PLN
4724444;173,14;PLN
4724445;254,16;PLN
4724446;199,82;PLN
4724447;232,90;PLN
4724448;109,36;PLN
4724449;119,63;PLN
4724450;147,30;PLN
4724451;183,46;PLN
4724452;336,55;PLN
4724469;9134,16;PLN
4724517;175,42;PLN
4724518;237,76;PLN
4724519;92,51;PLN
4725046;2843,68;PLN
4725168;989,70;PLN
4725318;582,50;PLN
4725414;474,51;PLN
4726359;50962,14;PLN
4726529;41007,39;PLN
4726530;2047,18;PLN
4726664;185,03;PLN
4726665;843,58;PLN
4726666;370,97;PLN
4726731;2873,09;PLN
4726732;4103,14;PLN
4726733;6563,27;PLN
4726734;50962,14;PLN
4726735;41007,48;PLN
4726736;35735,68;PLN
4726900;818,68;PLN
4726937;131,53;PLN
4726939;500,08;PLN
4726940;221,84;PLN
4726953;437,31;PLN
4726966;10,80;PLN
4727021;265,98;PLN
4727022;465,27;PLN
4727023;131,53;PLN
4727024;174,54;PLN
4727025;91,45;PLN
4727101;123,15;PLN
4727134;879,16;PLN
4727136;1108,89;PLN
4727300;281,08;PLN
4727411;538,66;PLN
4727413;247,04;PLN
4727414;331,20;PLN
4727415;576,60;PLN
4727416;173,12;PLN
4727417;185,72;PLN
4727418;292,39;PLN
4727419;554,02;PLN
4727420;94,07;PLN
4727421;140,34;PLN
4727422;94,07;PLN
4727423;102,29;PLN
4727525;1298,39;PLN
4727526;550,02;PLN
4727527;122,51;PLN
4727660;356,00;PLN
4728723;32256,59;PLN
4728726;6606,15;PLN
4728738;380,42;PLN
4729077;327,91;PLN
4729525;351,45;PLN
4729622;921,53;PLN
4730159;146,42;PLN
4733500;798,10;PLN
4733563;1379,43;PLN
4733608;256,60;PLN
4733757;8097,50;PLN
4734539;123,15;PLN
4736920;22030,54;PLN
4738501;908,79;PLN
4738502;899,72;PLN
4738503;1430,24;PLN
4738504;1395,49;PLN
4738505;34559,27;PLN
4738507;45331,96;PLN
4738508;4020,17;PLN
4738509;21448,91;PLN
4738683;146,51;PLN
4738949;338,77;PLN
4738950;492,90;PLN
4738951;498,74;PLN
4738952;498,74;PLN
4738953;498,74;PLN
4738954;498,74;PLN
4738955;498,74;PLN
4738956;492,90;PLN
4738957;507,52;PLN
4738958;507,52;PLN
4739119;6302,81;PLN
4739120;8564,10;PLN
4739198;36,71;PLN
4739201;3256,12;PLN
4739213;192,16;PLN
4739218;11238,67;PLN
4739251;6566,12;PLN
4739288;7693,12;PLN
4739681;5555,56;PLN
4740028;494,67;PLN
4740029;930,39;PLN
4740030;731,62;PLN
4740098;236,89;PLN
4740100;121,16;PLN
4740161;2843,90;PLN
4740162;5051,76;PLN
4740163;13730,93;PLN
4740164;26968,70;PLN
4740165;3728,88;PLN
4740181;588,50;PLN
4740212;179,93;PLN
4740214;180,24;PLN
4740215;230,67;PLN
4740216;70,00;PLN
4740217;120,68;PLN
4740218;137,30;PLN
4740219;162,59;PLN
4740220;192,51;PLN
4740714;23,98;PLN
4740841;25489,16;PLN
4740906;125,71;PLN
4740907;125,71;PLN
4740908;251,41;PLN
4740909;251,41;PLN
4740977;484,87;PLN
4740978;484,87;PLN
4740979;969,75;PLN
4740994;969,75;PLN
4741041;341,21;PLN
4741042;341,21;PLN
4741043;682,42;PLN
4741044;682,42;PLN
4741180;790,17;PLN
4741188;1580,34;PLN
4741401;790,17;PLN
4741402;1580,34;PLN
4741403;1095,46;PLN
4741404;2190,92;PLN
4741409;862,01;PLN
4741410;1724,00;PLN
4741412;1724,00;PLN
4741420;862,01;PLN
4741421;1113,42;PLN
4741422;2226,84;PLN
4741818;12539,91;PLN
4744943;117,31;PLN
4744944;64,50;PLN
4744945;232,84;PLN
4745962;272,36;PLN
4746105;1377,66;PLN
4746873;992,84;PLN
4749007;445,84;PLN
4749008;468,12;PLN
4749009;792,14;PLN
4749035;921,58;PLN
4749464;831,72;PLN
4749465;1592,92;PLN
4749466;1672,56;PLN
4749853;2682,59;PLN
4751759;8898,80;PLN
4751760;14521,14;PLN
4752221;20421,60;PLN
4752222;11959,93;PLN
4752223;17534,35;PLN
4752339;311,32;PLN
4752340;599,45;PLN
4752392;16014,33;PLN
4752987;76163,89;PLN
4752997;7497,91;PLN
4753868;10886,73;PLN
4753869;8907,17;PLN
4753885;49782,11;PLN
4753894;5078,06;PLN
4753895;6173,54;PLN
4753896;4380,93;PLN
4753897;5576,01;PLN
4753900;4354,11;PLN
4753901;4255,13;PLN
4753902;6432,68;PLN
4753939;83622,11;PLN
4754201;3351,23;PLN
4754202;4655,68;PLN
4754204;3625,46;PLN
4754206;4086,96;PLN
4754321;1632,75;PLN
4754322;1870,42;PLN
4754323;1770,89;PLN
4754324;2127,31;PLN
4754325;2022,69;PLN
4754326;1923,65;PLN
4754327;1763,52;PLN
4754328;2189,87;PLN
4754329;1473,48;PLN
4754330;2067,05;PLN
4754331;1658,74;PLN
4754450;9617,32;PLN
4754659;233,69;PLN
4754660;66,47;PLN
4754701;39,78;PLN
4754702;51,71;PLN
4754703;42,16;PLN
4754704;58,54;PLN
4755132;58087,91;PLN
4755253;118,99;PLN
4755333;438,30;PLN
4756170;99,90;PLN
4756375;1078,56;PLN
4756376;840,40;PLN
4756399;250,44;PLN
4758641;408,07;PLN
4758642;422,39;PLN
4758643;357,24;PLN
4758644;88,50;PLN
4758645;190,70;PLN
4758773;6694,02;PLN
4758774;12751,98;PLN
4758777;5634,18;PLN
4758778;6401,21;PLN
4758779;8870,83;PLN
4759132;1314,51;PLN
4759511;1576,71;PLN
4759648;4290,71;PLN
4759650;12030,53;PLN
4759702;441,20;PLN
4759751;341,83;PLN
4759752;319,04;PLN
4759771;1339,68;PLN
4759849;116,01;PLN
4759904;5936,77;PLN
4759905;713,70;PLN
4759907;23454,03;PLN
4759908;14102,91;PLN
4759947;615,29;PLN
4759967;2862,36;PLN
4759968;1377,66;PLN
4760086;300,16;PLN
4760193;75,27;PLN
4760194;149,03;PLN
4761190;7547,34;PLN
4762549;1648,28;PLN
4762733;7979,05;PLN
4762735;7858,88;PLN
4762742;642,74;PLN
4762743;730,81;PLN
4762744;1024,28;PLN
4762745;1187,70;PLN
4762746;2345,02;PLN
4762747;1317,75;PLN
4762748;1611,31;PLN
4762749;2051,51;PLN
4762750;1464,57;PLN
4762755;969,33;PLN
4762756;940,97;PLN
4763139;723,84;PLN
4764105;3243,25;PLN
4764493;6874,13;PLN
4767918;16075,73;PLN
4770163;84,35;PLN
4770709;6226,96;PLN
4771074;985,77;PLN
4772227;940,11;PLN
4772228;1481,07;PLN
4772229;2218,83;PLN
4772271;8060,39;PLN
4772273;7041,81;PLN
4772274;7082,37;PLN
4772275;7757,48;PLN
4772276;1937,86;PLN
4772277;2015,52;PLN
4772278;1992,70;PLN
4772283;3433,23;PLN
4772287;2331,42;PLN
4772288;2025,60;PLN
4772289;2531,39;PLN
4772290;2544,92;PLN
4772291;2255,55;PLN
4772292;2577,45;PLN
4772293;2925,62;PLN
4772297;2278,97;PLN
4772299;14396,58;PLN
4772300;6537,17;PLN
4772331;1733,35;PLN
4772423;393,90;PLN
4772424;413,61;PLN
4772425;4112,18;PLN
4772426;4317,76;PLN
4772560;1027,14;PLN
4774252;3718,03;PLN
4774707;2850,47;PLN
4774771;131,60;PLN
4775013;2677,10;PLN
4775014;3284,30;PLN
4775015;3573,24;PLN
4775016;9899,28;PLN
4775017;6370,92;PLN
4775018;7124,27;PLN
4775019;8438,73;PLN
4775020;4162,89;PLN
4775276;6982,57;PLN
4775277;23128,96;PLN
4775281;4544,39;PLN
4775418;22382,15;PLN
4775421;22472,05;PLN
4775422;21746,54;PLN
4777020;87051,11;PLN
4777028;80640,55;PLN
4777029;32956,98;PLN
4777030;957,70;PLN
4777145;6524,40;PLN
4777158;3708,42;PLN
4777165;7558,41;PLN
4777311;6150,32;PLN
4777312;40021,07;PLN
4777313;2635,86;PLN
4777323;5650,61;PLN
4777327;4129,09;PLN
4777377;871,57;PLN
4777378;878,91;PLN
4777379;435,83;PLN
4777380;439,45;PLN
4777384;40,76;PLN
4777386;44,41;PLN
4777389;254,42;PLN
4777390;252,29;PLN
4777501;38614,02;PLN
4777502;38613,98;PLN
4777508;55139,15;PLN
4777509;77977,30;PLN
4777510;70729,12;PLN
4777516;70723,70;PLN
4777517;13516,91;PLN
4777518;13133,09;PLN
4777519;12407,53;PLN
4777520;12619,54;PLN
4777521;18500,70;PLN
4777522;18500,75;PLN
4777523;17775,15;PLN
4777524;15508,45;PLN
4777525;38617,66;PLN
4777526;49506,91;PLN
4778014;3327,98;PLN
4778015;3256,82;PLN
4779038;570,00;PLN
4779039;6830,15;PLN
4779040;600,00;PLN
4779086;1593,90;PLN
4779088;319,69;PLN
4779090;2927,18;PLN
4779092;461,27;PLN
4779094;825,81;PLN
4779096;1900,35;PLN
4779099;381,97;PLN
4779100;3464,83;PLN
4779101;554,30;PLN
4779102;981,29;PLN
4780466;57,98;PLN
4780786;4154,69;PLN
4781029;66,64;PLN
4781040;250,84;PLN
4781613;1749,41;PLN
4781666;46574,22;PLN
4781880;364,53;PLN
4782452;6334,56;PLN
4782538;151,80;PLN
4782539;213,70;PLN
4782774;192,17;PLN
4782775;192,17;PLN
4782777;190,09;PLN
4782971;79,86;PLN
4782972;103,12;PLN
4782973;267,61;PLN
4782974;390,29;PLN
4783675;697,56;PLN
4783891;3322,85;PLN
4784052;945,52;PLN
4784438;5330,64;PLN
4785443;3186,45;PLN
4785444;3486,03;PLN
4786045;66,03;PLN
4786066;1045,28;PLN
4786218;9871,31;PLN
4786222;64,67;PLN
4787229;1795,46;PLN
4787639;222,93;PLN
4789853;4458,41;PLN
4789854;4565,00;PLN
4789856;6109,30;PLN
4789858;4441,16;PLN
4789859;5362,78;PLN
4789860;5600,32;PLN
4790796;45,87;PLN
4791107;975,27;PLN
4791108;377,89;PLN
4791335;8552,50;PLN
4791336;1913,32;PLN
4791337;4044,00;PLN
4791338;2610,97;PLN
4791339;2434,42;PLN
4791351;2247,37;PLN
4791352;3151,51;PLN
4791353;2015,36;PLN
4791354;2610,09;PLN
4791355;2288,58;PLN
4791356;2391,70;PLN
4791357;2066,83;PLN
4791358;2887,73;PLN
4791359;2435,89;PLN
4791360;2964,76;PLN
4791361;2867,00;PLN
4791362;4095,91;PLN
4791363;2685,97;PLN
4791364;2810,26;PLN
4791365;3002,30;PLN
4791366;2958,88;PLN
4791367;3459,06;PLN
4791368;2430,47;PLN
4791752;6393,97;PLN
4792322;3404,65;PLN
4792324;1493,48;PLN
4792328;3589,03;PLN
4792329;4143,09;PLN
4792330;4407,43;PLN
4792331;3202,86;PLN
4792332;3536,02;PLN
4792333;3918,15;PLN
4792334;4069,61;PLN
4792335;4012,47;PLN
4792338;6214,52;PLN
4792339;7532,03;PLN
4792340;7331,14;PLN
4792341;8681,81;PLN
4792342;6777,01;PLN
4792343;7525,19;PLN
4792344;8976,17;PLN
4792345;12003,22;PLN
4792458;2664,98;PLN
4792467;2652,27;PLN
4792477;3249,67;PLN
4792485;1949,80;PLN
4797792;1135,53;PLN
4797940;1415,96;PLN
4798053;7772,79;PLN
4798055;5528,08;PLN
4798056;14076,45;PLN
4798057;10734,80;PLN
4798058;7417,20;PLN
4798059;7728,21;PLN
4798072;887,41;PLN
4798294;31,10;PLN
4798295;47,77;PLN
4798297;47,77;PLN
4798298;73,32;PLN
4799087;25,47;PLN
4799088;40,03;PLN
4799095;443,27;PLN
4799096;667,32;PLN
4799097;246,64;PLN
4799098;593,55;PLN
4799099;1484,23;PLN
4799127;12402,12;PLN
4799145;7800,05;PLN
4799161;1370,05;PLN
4799162;206,87;PLN
4799164;247,07;PLN
4799166;406,80;PLN
4799168;481,23;PLN
4799170;554,91;PLN
4799171;856,95;PLN
4799172;1945,91;PLN
4799197;7292,48;PLN
4799803;2990,16;PLN
4799804;2140,92;PLN
4799805;2724,77;PLN
